CDS	AT/GC	Sites
ENSG00000167702.ali	0.2771787960467206	2352
ENSG00000146828.ali	0.277154632721202	2754
ENSG00000173264.ali	0.2771418857660925	1191
ENSG00000179477.ali	0.27711683010602817	2103
ENSG00000133250.ali	0.2770258694534864	1098
ENSG00000138061.ali	0.27702112799022177	1632
ENSG00000266964.ali	0.2770083102493075	276
ENSG00000167183.ali	0.27699115044247785	300
ENSG00000171992.ali	0.27694222029863663	2907
ENSG00000250506.ali	0.27693046715503783	915
ENSG00000170892.ali	0.27679384677664204	939
ENSG00000138835.ali	0.27674710559352766	2955
ENSG00000167984.ali	0.27673637447177374	3198
ENSG00000184922.ali	0.27671887777568094	3360
ENSG00000170370.ali	0.2766757613745299	762
ENSG00000123358.ali	0.27665561250125614	1803
ENSG00000162391.ali	0.27662668120683387	1767
ENSG00000034971.ali	0.2765926358854471	1473
ENSG00000133027.ali	0.27657504256871807	627
ENSG00000105671.ali	0.276545384488358	1455
ENSG00000109047.ali	0.2765198511166253	606
ENSG00000100365.ali	0.27638190954773867	1017
ENSG00000112195.ali	0.27635497319833235	984
ENSG00000169957.ali	0.2763367916999202	1740
ENSG00000140323.ali	0.27633130437553777	4191
ENSG00000124299.ali	0.2763174443466231	1476
ENSG00000196218.ali	0.27628148987687395	14949
ENSG00000126467.ali	0.27622350066987156	1752
ENSG00000105289.ali	0.27621927319558764	2778
ENSG00000134013.ali	0.2761363636363636	2322
ENSG00000111331.ali	0.2760354525311062	3243
ENSG00000174807.ali	0.27600767754318617	2337
ENSG00000214681.ali	0.27598566308243727	444
ENSG00000105402.ali	0.2757926522395571	885
ENSG00000063438.ali	0.275780047572408	2127
ENSG00000144852.ali	0.27574622044191754	1302
ENSG00000104918.ali	0.27569331158238175	333
ENSG00000108773.ali	0.27567811077389986	2514
ENSG00000131386.ali	0.2756634669678148	1920
ENSG00000181396.ali	0.2756544869102618	945
ENSG00000049656.ali	0.27563767358084945	1617
ENSG00000100139.ali	0.27558544210464225	2592
ENSG00000122965.ali	0.27556409025444073	2931
ENSG00000111262.ali	0.27531169864709526	1485
ENSG00000261949.ali	0.2752808988764045	1563
ENSG00000157211.ali	0.27526604758354234	1626
ENSG00000074842.ali	0.27523983554134307	525
ENSG00000162976.ali	0.2750841750841751	606
ENSG00000146950.ali	0.2750499001996008	4824
ENSG00000163545.ali	0.2749804184849502	1929
ENSG00000157870.ali	0.27496503496503494	594
ENSG00000171729.ali	0.27495161736245505	768
ENSG00000181722.ali	0.27481151738157117	2220
ENSG00000061938.ali	0.27480487394014264	3204
ENSG00000239282.ali	0.2747813975083185	996
ENSG00000149635.ali	0.2746305418719212	1389
ENSG00000143774.ali	0.274455732946299	654
ENSG00000149503.ali	0.2744006849315068	2826
ENSG00000068137.ali	0.2743468478809863	2391
ENSG00000277531.ali	0.2742138364779874	540
ENSG00000197444.ali	0.27417136762931155	3033
ENSG00000197150.ali	0.2741341193809875	2148
ENSG00000127774.ali	0.27400746521886665	330
ENSG00000159337.ali	0.27388781431334625	2481
ENSG00000136378.ali	0.2738848465675419	4932
ENSG00000181773.ali	0.27386530014641286	990
ENSG00000171611.ali	0.2737730061349693	525
ENSG00000140955.ali	0.27375700488851795	1794
ENSG00000181215.ali	0.27374685282673383	4164
ENSG00000135119.ali	0.27371619568520206	1353
ENSG00000118971.ali	0.2737087378640777	876
ENSG00000179314.ali	0.27369014084507043	1734
ENSG00000145850.ali	0.2736888497135302	1131
ENSG00000185519.ali	0.2736566809320019	861
ENSG00000122375.ali	0.27356611093635314	1431
ENSG00000158863.ali	0.27355246871131894	2166
ENSG00000184347.ali	0.2735484760722659	4506
ENSG00000164867.ali	0.27349387481120996	3609
ENSG00000266524.ali	0.2734596618631567	1449
ENSG00000006071.ali	0.2734523843375892	4770
ENSG00000215788.ali	0.27344807580738734	1245
ENSG00000143819.ali	0.27343043696634856	1365
ENSG00000175727.ali	0.27331980834808134	2781
ENSG00000108556.ali	0.2732583297273907	1485
ENSG00000119408.ali	0.27324104648209296	939
ENSG00000163346.ali	0.27322175732217574	2211
ENSG00000100075.ali	0.27319097432350653	933
ENSG00000104888.ali	0.2731002790086985	1680
ENSG00000203907.ali	0.27309236947791166	372
ENSG00000168502.ali	0.273084619782733	4764
ENSG00000034152.ali	0.2730844793713163	1035
ENSG00000141068.ali	0.2730510630565146	2484
ENSG00000105258.ali	0.27301635372501515	375
ENSG00000136002.ali	0.27299681805033266	2475
ENSG00000161281.ali	0.2729513247073321	240
ENSG00000184216.ali	0.2728948532664799	2109
ENSG00000180900.ali	0.2728773341586712	4983
ENSG00000151952.ali	0.2728104974061642	3312
ENSG00000162062.ali	0.27276326207442597	1314
ENSG00000099341.ali	0.2727402541767814	1062
ENSG00000148337.ali	0.2727272727272727	2766
ENSG00000136877.ali	0.27271459451921065	1770
ENSG00000117643.ali	0.2726633165829146	1899
ENSG00000124191.ali	0.27265058208199766	1488
ENSG00000075426.ali	0.2726454709058188	987
ENSG00000162745.ali	0.2726407701779917	2277
ENSG00000182809.ali	0.27258566978193144	663
ENSG00000132563.ali	0.27252273366457297	765
ENSG00000188909.ali	0.27249357326478146	699
ENSG00000181513.ali	0.27248630500088356	933
ENSG00000169047.ali	0.2722649662731872	3777
ENSG00000256235.ali	0.2722260509993108	180
ENSG00000006025.ali	0.2720919352008889	2523
ENSG00000117480.ali	0.2720703270505848	1740
ENSG00000149571.ali	0.2720668931277763	2280
ENSG00000173898.ali	0.2720321931589537	7167
ENSG00000184163.ali	0.27202472952086554	942
ENSG00000240505.ali	0.27193492155723414	744
ENSG00000130511.ali	0.2718579234972678	1098
ENSG00000167772.ali	0.2718480952942564	1251
ENSG00000182979.ali	0.2718410702880769	2118
ENSG00000117016.ali	0.2717680047225502	936
ENSG00000048140.ali	0.2717382137134182	840
ENSG00000101294.ali	0.27166191340420015	1284
ENSG00000171840.ali	0.27161334240980256	429
ENSG00000184454.ali	0.2716049382716049	309
ENSG00000164077.ali	0.2715331355093966	1668
ENSG00000175137.ali	0.27145173359940133	1188
ENSG00000161944.ali	0.2714389534883721	912
ENSG00000165698.ali	0.2714223575467595	597
ENSG00000130520.ali	0.2713815789473684	417
ENSG00000163702.ali	0.27136363636363636	2160
ENSG00000080031.ali	0.271356783919598	3237
ENSG00000167723.ali	0.271328770023287	2382
ENSG00000141934.ali	0.271299179167846	867
ENSG00000221866.ali	0.2712938724064379	5682
ENSG00000100147.ali	0.27123888101070004	687
ENSG00000088038.ali	0.2712194245681267	2247
ENSG00000166578.ali	0.2711276992801919	1395
ENSG00000167114.ali	0.27110193392425463	1929
ENSG00000156575.ali	0.27109704641350213	684
ENSG00000104419.ali	0.2710913194656256	1164
ENSG00000185615.ali	0.27105567699627103	1590
ENSG00000171067.ali	0.2710413694721826	1245
ENSG00000079435.ali	0.2709757613424487	3171
ENSG00000143847.ali	0.27090500764525993	3624
ENSG00000168298.ali	0.2708860759493671	660
ENSG00000108219.ali	0.27083928061661433	813
ENSG00000103042.ali	0.2708333333333333	1392
ENSG00000172992.ali	0.2708214489446663	693
ENSG00000197496.ali	0.2708090149950615	1623
ENSG00000125810.ali	0.2707537907712447	1968
ENSG00000111325.ali	0.2707208264850904	1056
ENSG00000011451.ali	0.2706926991380206	5130
ENSG00000170835.ali	0.2706456772455594	2133
ENSG00000100908.ali	0.2706422018348624	630
ENSG00000067606.ali	0.2706185567010309	1752
ENSG00000100994.ali	0.2706162997856086	2529
ENSG00000125449.ali	0.2704866231303982	597
ENSG00000072310.ali	0.2704587155963303	3456
ENSG00000126218.ali	0.27041837917588785	1413
ENSG00000223953.ali	0.2704	729
ENSG00000139266.ali	0.27038817005545285	849
ENSG00000163344.ali	0.27038369304556353	576
ENSG00000162551.ali	0.27037717191693744	1572
ENSG00000179348.ali	0.27026889386840497	1443
ENSG00000125648.ali	0.27018980275400073	1413
ENSG00000160808.ali	0.2701804368471035	615
ENSG00000168884.ali	0.27014418999151824	1218
ENSG00000142186.ali	0.27013913950038093	2445
ENSG00000146216.ali	0.2701279840246891	4008
ENSG00000076356.ali	0.2700612502681189	5682
ENSG00000204859.ali	0.2700529789013849	2064
ENSG00000160447.ali	0.2700174860721402	2670
ENSG00000254470.ali	0.2699831584402125	2655
ENSG00000078898.ali	0.26995600251414203	1389
ENSG00000169218.ali	0.2699120850282115	801
ENSG00000089847.ali	0.269850944755361	3381
ENSG00000167106.ali	0.26982933179056984	1158
ENSG00000063244.ali	0.26980772418365656	1422
ENSG00000115687.ali	0.2697638905203806	3930
ENSG00000103056.ali	0.26971462137157964	1977
ENSG00000187091.ali	0.2696654110347884	2340
ENSG00000139718.ali	0.26963476589317587	5982
ENSG00000063245.ali	0.26954956661772367	1728
ENSG00000181045.ali	0.26949992710307624	1770
ENSG00000101463.ali	0.26949896694214875	774
ENSG00000160803.ali	0.2694573366654766	1806
ENSG00000133424.ali	0.2694394213381555	2268
ENSG00000120885.ali	0.2694122694122694	1353
ENSG00000179593.ali	0.2693069306930693	2034
ENSG00000187266.ali	0.26929446836700893	1542
ENSG00000105520.ali	0.2692940088377351	1359
ENSG00000165905.ali	0.2692502675604123	2091
ENSG00000149577.ali	0.2692414419414243	2574
ENSG00000152705.ali	0.26919032597266035	1167
ENSG00000140807.ali	0.26910414139663835	1416
ENSG00000130159.ali	0.26903553299492383	1329
ENSG00000185974.ali	0.269012410879324	1689
ENSG00000178096.ali	0.26901140684410646	411
ENSG00000102030.ali	0.2690033783783784	705
ENSG00000020256.ali	0.26899373349215394	2391
ENSG00000160957.ali	0.2689871165207488	3771
ENSG00000128602.ali	0.2687654660434424	2385
ENSG00000203772.ali	0.26875	462
ENSG00000178860.ali	0.2687385740402194	633
ENSG00000161180.ali	0.26871827411167515	1782
ENSG00000183508.ali	0.26868298047841627	1179
ENSG00000126456.ali	0.26867977528089887	1266
ENSG00000130717.ali	0.2686267348429511	825
ENSG00000053438.ali	0.26858041683051515	243
ENSG00000184343.ali	0.2685313252394857	1797
ENSG00000006118.ali	0.268443893366398	3084
ENSG00000182473.ali	0.26840893615641515	2121
ENSG00000140044.ali	0.2683467506708669	489
ENSG00000171604.ali	0.2683359184577886	990
ENSG00000042286.ali	0.2682835820895522	1122
ENSG00000099889.ali	0.26819779839778685	2901
ENSG00000163520.ali	0.2681521517438303	3660
ENSG00000116213.ali	0.2681202559904748	1380
ENSG00000164007.ali	0.26808042412723815	672
ENSG00000175985.ali	0.26807985746265245	1524
ENSG00000105613.ali	0.26803868449415946	4728
ENSG00000090932.ali	0.26797804208600184	1773
ENSG00000197587.ali	0.2679308009604137	1155
ENSG00000159263.ali	0.26786537574919317	1671
ENSG00000176092.ali	0.26777024678484534	4896
ENSG00000162882.ali	0.2677322677322677	852
ENSG00000089060.ali	0.2677153329260843	1758
ENSG00000100324.ali	0.26764948264810917	1524
ENSG00000132622.ali	0.2676361386138614	2064
ENSG00000169733.ali	0.2675871137409599	840
ENSG00000128652.ali	0.2675870348139256	1305
ENSG00000157657.ali	0.2675256421124015	2742
ENSG00000185100.ali	0.2674924878886368	1347
ENSG00000101255.ali	0.2673860911270983	1077
ENSG00000101282.ali	0.2672430732953429	693
ENSG00000169122.ali	0.2671435449480707	1122
ENSG00000130766.ali	0.26714227058098955	1446
ENSG00000106992.ali	0.2671353251318102	630
ENSG00000121775.ali	0.2670320404721754	1476
ENSG00000184302.ali	0.26700022742779167	738
ENSG00000167074.ali	0.2669180526563868	918
ENSG00000171060.ali	0.2669051878354204	885
ENSG00000146700.ali	0.26685976953592344	1725
ENSG00000177105.ali	0.26681149402587145	573
ENSG00000276966.ali	0.26677994902293967	309
ENSG00000188277.ali	0.2667713708772717	528
ENSG00000197905.ali	0.2666752593929239	1302
ENSG00000261787.ali	0.266636891469406	507
ENSG00000140279.ali	0.2666248280190205	4635
ENSG00000135045.ali	0.26653944020356235	597
ENSG00000105058.ali	0.2664835164835165	336
ENSG00000155265.ali	0.26631484103488223	507
ENSG00000173546.ali	0.26618342414132445	6984
ENSG00000161664.ali	0.2661787917922227	1368
ENSG00000138166.ali	0.2661200785720386	1152
ENSG00000213672.ali	0.2660234321157822	2157
ENSG00000108829.ali	0.2657592513823905	924
ENSG00000103174.ali	0.26564003849855633	1602
ENSG00000168481.ali	0.2655619208735438	1644
ENSG00000181378.ali	0.26547589919256176	5535
ENSG00000186190.ali	0.2654639175257732	1422
ENSG00000091536.ali	0.2654340750226776	10542
ENSG00000185883.ali	0.2654255319148936	465
ENSG00000101076.ali	0.2653965250301049	1425
ENSG00000054179.ali	0.2653828088304368	1482
ENSG00000166924.ali	0.2653284671532847	2571
ENSG00000184361.ali	0.26526082130965595	1038
ENSG00000113719.ali	0.2651854739167154	873
ENSG00000170315.ali	0.26517273576097106	702
ENSG00000121753.ali	0.2651259850684363	4758
ENSG00000122971.ali	0.265096391868577	1236
ENSG00000112406.ali	0.26496827441438864	1365
ENSG00000196689.ali	0.26495992260917633	2526
ENSG00000117154.ali	0.26495128070482526	1335
ENSG00000140481.ali	0.2648588995743339	2196
ENSG00000049769.ali	0.2645550723697021	2298
ENSG00000102125.ali	0.2645210436107408	792
ENSG00000095752.ali	0.2645134051087186	591
ENSG00000154096.ali	0.2643494897959184	486
ENSG00000087448.ali	0.264225130595967	1518
ENSG00000183864.ali	0.26422162209251676	1035
ENSG00000013297.ali	0.26420164952275044	621
ENSG00000105549.ali	0.26416510318949343	993
ENSG00000100124.ali	0.26409803717935404	897
ENSG00000125775.ali	0.26407884151246985	882
ENSG00000144579.ali	0.264077061633644	786
ENSG00000162461.ali	0.2640370729604483	918
ENSG00000103187.ali	0.2640335873114601	426
ENSG00000196642.ali	0.26395908177555866	2172
ENSG00000112576.ali	0.26394490900147566	876
ENSG00000204252.ali	0.2639175257731959	750
ENSG00000102934.ali	0.2638888888888889	546
ENSG00000172350.ali	0.2638740089993572	1944
ENSG00000244607.ali	0.2638642194592461	2151
ENSG00000156853.ali	0.26383323793169244	1497
ENSG00000160972.ali	0.2637928261219238	1593
ENSG00000138100.ali	0.2637912546169427	1080
ENSG00000126243.ali	0.26377111095275424	1899
ENSG00000164458.ali	0.263683353395171	1317
ENSG00000157087.ali	0.2636708427891939	3750
ENSG00000104973.ali	0.26363566428186785	2241
ENSG00000058335.ali	0.2636287676537121	3792
ENSG00000167037.ali	0.26360267214314376	3390
ENSG00000162746.ali	0.2635669673837613	1287
ENSG00000110108.ali	0.2633663366336634	735
ENSG00000095066.ali	0.26335490419997465	2169
ENSG00000124772.ali	0.2632496396366196	1779
ENSG00000213853.ali	0.26323360184119676	510
ENSG00000179403.ali	0.2631839973549347	1227
ENSG00000146090.ali	0.2631578947368421	1404
ENSG00000103489.ali	0.26312957042008295	2568
ENSG00000164972.ali	0.2630853994490358	852
ENSG00000086544.ali	0.263077924896896	2097
ENSG00000164889.ali	0.2630776857683198	3723
ENSG00000128482.ali	0.2629831485309779	1908
ENSG00000159884.ali	0.26294820717131473	774
ENSG00000186081.ali	0.2629458530296519	1842
ENSG00000110046.ali	0.2629191196640712	5790
ENSG00000111249.ali	0.2628038597142327	4524
ENSG00000142583.ali	0.2627429409607627	1482
ENSG00000162458.ali	0.2627083620333379	1149
ENSG00000177000.ali	0.26270210742353706	2091
ENSG00000205363.ali	0.2626675041876047	879
ENSG00000105137.ali	0.2626370563092362	2211
ENSG00000148985.ali	0.26263044558555576	936
ENSG00000175931.ali	0.2625657705921745	3732
ENSG00000101292.ali	0.26250315205513997	1152
ENSG00000078804.ali	0.2624953025178504	669
ENSG00000156587.ali	0.26248399487836105	459
ENSG00000129990.ali	0.2622065389601037	1158
ENSG00000103034.ali	0.2621022727272727	1212
ENSG00000173599.ali	0.2620895739951168	3540
ENSG00000169718.ali	0.2620825874945991	1437
ENSG00000160193.ali	0.26200933296733464	1239
ENSG00000189350.ali	0.26198591229266077	3075
ENSG00000105576.ali	0.26198089221049387	2697
ENSG00000125384.ali	0.2619714552487662	1077
ENSG00000027847.ali	0.2619142971565879	978
ENSG00000042493.ali	0.2618872848870402	1038
ENSG00000109103.ali	0.26180171112229494	729
ENSG00000082684.ali	0.26178183575370684	3279
ENSG00000146955.ali	0.26176158471878314	651
ENSG00000128165.ali	0.2616651418115279	435
ENSG00000087116.ali	0.2616487455197133	3504
ENSG00000221855.ali	0.261455525606469	924
ENSG00000107021.ali	0.26142918179876096	1200
ENSG00000146674.ali	0.261318805185046	879
ENSG00000099308.ali	0.2612072604474462	4002
ENSG00000176435.ali	0.2611451942740286	1479
ENSG00000159423.ali	0.2610826587367146	1674
ENSG00000215475.ali	0.2610595303113053	810
ENSG00000075399.ali	0.26100886162235853	1983
ENSG00000009950.ali	0.2609945386605346	2598
ENSG00000153815.ali	0.2609888144243841	2295
ENSG00000118960.ali	0.2608938547486033	1212
ENSG00000169297.ali	0.2608695652173913	1635
ENSG00000129744.ali	0.2608695652173913	981
ENSG00000196917.ali	0.26079527803665736	1014
ENSG00000088881.ali	0.2607942595570951	1794
ENSG00000247596.ali	0.26076664630421503	1056
ENSG00000136883.ali	0.26066718386346005	1962
ENSG00000169252.ali	0.2606272294887039	1254
ENSG00000133392.ali	0.26061337421045194	5934
ENSG00000172932.ali	0.26045598671296993	1824
ENSG00000175274.ali	0.2603960396039604	567
ENSG00000169618.ali	0.26034497408445917	1179
ENSG00000116544.ali	0.2603023035796792	2949
ENSG00000183798.ali	0.2602787456445993	2154
ENSG00000104998.ali	0.26025487853444845	1848
ENSG00000160216.ali	0.26023160468963535	1128
ENSG00000105568.ali	0.26012910314517235	1767
ENSG00000168081.ali	0.26004728132387706	531
ENSG00000133256.ali	0.26001831114867247	2568
ENSG00000185069.ali	0.2599806825499034	1980
ENSG00000165238.ali	0.2598455270751995	6312
ENSG00000147689.ali	0.2598376783079193	1314
ENSG00000157350.ali	0.2597443093233552	1050
ENSG00000105223.ali	0.25973091190963954	1473
ENSG00000131242.ali	0.2596645114617715	1758
ENSG00000185033.ali	0.2596289521818657	2427
ENSG00000164742.ali	0.259613037109375	3048
ENSG00000148604.ali	0.25958840037418146	873
ENSG00000164442.ali	0.2595847416706905	822
ENSG00000270765.ali	0.2595216096909968	2655
ENSG00000105255.ali	0.25947808961102903	1488
ENSG00000170439.ali	0.25947083583884545	732
ENSG00000005001.ali	0.2594454072790295	900
ENSG00000172508.ali	0.25942301799238277	2856
ENSG00000168314.ali	0.25939128050452426	510
ENSG00000135835.ali	0.25936655079181153	3747
ENSG00000105251.ali	0.25932737782448767	1032
ENSG00000183688.ali	0.25932371954251615	441
ENSG00000065057.ali	0.25923997917751174	909
ENSG00000099785.ali	0.25923889133304	735
ENSG00000228672.ali	0.25922195643963236	3093
ENSG00000129673.ali	0.25921052631578945	621
ENSG00000197901.ali	0.25916250480215136	1650
ENSG00000188833.ali	0.25907122592205467	1491
ENSG00000130653.ali	0.259064902882548	3993
ENSG00000135052.ali	0.25898144492696407	1218
ENSG00000177663.ali	0.25896554762534146	2523
ENSG00000163958.ali	0.2589442815249267	942
ENSG00000103647.ali	0.25889730434074437	1431
ENSG00000163874.ali	0.2588167646307181	1815
ENSG00000106366.ali	0.25863991081382387	1206
ENSG00000101057.ali	0.2586343962547478	2127
ENSG00000121440.ali	0.25853560277973614	2652
ENSG00000198753.ali	0.2585306645902991	5709
ENSG00000104863.ali	0.25851074266653584	621
ENSG00000081760.ali	0.2584762009092403	2016
ENSG00000101152.ali	0.2584731997834326	594
ENSG00000163499.ali	0.25841153582055393	591
ENSG00000176108.ali	0.258124228712464	543
ENSG00000123933.ali	0.25809213906490835	528
ENSG00000127220.ali	0.25803968995657195	1332
ENSG00000187051.ali	0.2580063148398737	426
ENSG00000173548.ali	0.2580037664783427	1722
ENSG00000126461.ali	0.25800095851749294	3897
ENSG00000103495.ali	0.2579937876849991	1107
ENSG00000123901.ali	0.25793372319688107	1269
ENSG00000197858.ali	0.2578751506892395	1866
ENSG00000180644.ali	0.25775499474237645	1674
ENSG00000196433.ali	0.257739380849532	990
ENSG00000254726.ali	0.25773148361524634	1458
ENSG00000151364.ali	0.25770796974985455	675
ENSG00000064687.ali	0.25769930588314577	6489
ENSG00000160862.ali	0.2576769025367156	909
ENSG00000111181.ali	0.2575859395192556	1842
ENSG00000130733.ali	0.2575402635431918	948
ENSG00000000938.ali	0.25749096420659906	1587
ENSG00000219438.ali	0.25748644187691583	369
ENSG00000155093.ali	0.25737951807228915	2868
ENSG00000183317.ali	0.25736382298181126	2682
ENSG00000213023.ali	0.25734166764948696	1776
ENSG00000106631.ali	0.25728808491553296	525
ENSG00000130518.ali	0.25722290316932234	4611
ENSG00000169220.ali	0.2572	1710
ENSG00000115041.ali	0.2571517091810389	768
ENSG00000128159.ali	0.2571505666486778	5385
ENSG00000166619.ali	0.25712071304010853	261
ENSG00000188997.ali	0.2570921985815603	780
ENSG00000167987.ali	0.2570744123371762	1110
ENSG00000120913.ali	0.25703054127608105	1089
ENSG00000132394.ali	0.25698968121288984	1758
ENSG00000163694.ali	0.2567909711195983	1809
ENSG00000120457.ali	0.25674212344660446	1257
ENSG00000069424.ali	0.2567323044172432	1218
ENSG00000142347.ali	0.25672634442914244	3294
ENSG00000204673.ali	0.25671641791044775	831
ENSG00000174990.ali	0.2566466552315609	831
ENSG00000131435.ali	0.25653923541247486	999
ENSG00000167508.ali	0.2565279143450235	1209
ENSG00000179583.ali	0.25639493186708107	3507
ENSG00000172116.ali	0.2563859981078524	615
ENSG00000135519.ali	0.2562854994988306	3267
ENSG00000186009.ali	0.2562447711246564	879
ENSG00000085741.ali	0.2562164530616716	1062
ENSG00000237452.ali	0.25615090213231273	1707
ENSG00000100350.ali	0.25611433061585304	2064
ENSG00000130303.ali	0.25609756097560976	447
ENSG00000140511.ali	0.25608061153578876	1089
ENSG00000188859.ali	0.25605365337098485	783
ENSG00000132518.ali	0.2560478133004459	3321
ENSG00000160570.ali	0.2560074655883039	987
ENSG00000229809.ali	0.25587216018482867	687
ENSG00000078399.ali	0.25585683297180045	819
ENSG00000108557.ali	0.25584430452203777	5781
ENSG00000106976.ali	0.2556461437540999	2601
ENSG00000172238.ali	0.25559307724778385	1080
ENSG00000170484.ali	0.25558055026821247	1620
ENSG00000127129.ali	0.2555774278215223	540
ENSG00000117298.ali	0.2554508667029051	2277
ENSG00000185504.ali	0.2554419723391461	2652
ENSG00000085872.ali	0.255434132810445	2787
ENSG00000077238.ali	0.2554222427318874	2487
ENSG00000177728.ali	0.2553996964099563	4068
ENSG00000205593.ali	0.2553714729484856	1668
ENSG00000138964.ali	0.25535275535275537	1002
ENSG00000177103.ali	0.25530362008563645	6297
ENSG00000171621.ali	0.2552322247706422	819
ENSG00000183401.ali	0.25512665862484923	1050
ENSG00000007520.ali	0.2551175773980714	957
ENSG00000125823.ali	0.25504322766570603	420
ENSG00000185650.ali	0.25503152279340446	1017
ENSG00000122592.ali	0.2550219348880166	705
ENSG00000125492.ali	0.25500165070980524	975
ENSG00000205639.ali	0.2549984298126243	1422
ENSG00000170262.ali	0.2549356223175966	366
ENSG00000050820.ali	0.2549019607843137	2622
ENSG00000122678.ali	0.25489212242849973	1482
ENSG00000105419.ali	0.2548541497335862	1125
ENSG00000133067.ali	0.25480269402883876	2835
ENSG00000186862.ali	0.25477290558800453	2946
ENSG00000118194.ali	0.25466750576882735	921
ENSG00000174684.ali	0.2546448087431694	1245
ENSG00000119946.ali	0.2545684527814409	2859
ENSG00000140545.ali	0.25441563322059374	1299
ENSG00000178719.ali	0.25428408998619345	1119
ENSG00000073670.ali	0.254271023386963	2289
ENSG00000214686.ali	0.2542446669569003	366
ENSG00000145882.ali	0.2542058116670308	1485
ENSG00000119669.ali	0.25420567325966076	2352
ENSG00000169129.ali	0.25412494039103484	2472
ENSG00000129159.ali	0.2540669709874085	1755
ENSG00000168497.ali	0.2540555034186888	1281
ENSG00000122254.ali	0.25405441629808334	1110
ENSG00000161996.ali	0.25399878517918606	5358
ENSG00000130734.ali	0.25387712496271997	1413
ENSG00000160404.ali	0.2538661248447906	972
ENSG00000129535.ali	0.25383304940374785	711
ENSG00000128604.ali	0.2537933526011561	1524
ENSG00000100151.ali	0.25374190938511326	1251
ENSG00000107485.ali	0.2536816891412349	1332
ENSG00000111679.ali	0.2536783763307947	1800
ENSG00000175003.ali	0.25362810253628104	1659
ENSG00000127580.ali	0.25357413701092607	2364
ENSG00000169992.ali	0.25352713695159357	2511
ENSG00000105287.ali	0.2535260216050277	2646
ENSG00000198931.ali	0.25349734684032804	540
ENSG00000101198.ali	0.2534421213666497	624
ENSG00000185340.ali	0.25340507819068436	2055
ENSG00000106100.ali	0.25335365853658537	2862
ENSG00000139318.ali	0.25331785840440024	1146
ENSG00000088899.ali	0.2532300604280039	2055
ENSG00000109099.ali	0.2532116924222677	480
ENSG00000148602.ali	0.2531614785992218	1878
ENSG00000143630.ali	0.2531032735665832	2373
ENSG00000105131.ali	0.25302432191519164	1080
ENSG00000136878.ali	0.2530089185210841	2751
ENSG00000124251.ali	0.2530035335689046	780
ENSG00000188060.ali	0.2529633620689655	660
ENSG00000188784.ali	0.25295810681164055	426
ENSG00000161179.ali	0.2529395679518731	969
ENSG00000149418.ali	0.2529289493575208	2565
ENSG00000125249.ali	0.25287925696594427	549
ENSG00000105404.ali	0.2527550155411133	555
ENSG00000115844.ali	0.2526955816781516	1026
ENSG00000168267.ali	0.2525664955669622	1002
ENSG00000183161.ali	0.25254104769351055	1083
ENSG00000185156.ali	0.25250683682771197	1794
ENSG00000105281.ali	0.25250455373406194	1629
ENSG00000046647.ali	0.2523570081709617	648
ENSG00000198758.ali	0.2523319395303956	1734
ENSG00000119283.ali	0.25232288037166084	2361
ENSG00000172725.ali	0.25230392156862746	1470
ENSG00000186806.ali	0.2522945804195804	2640
ENSG00000213760.ali	0.25225767609873573	354
ENSG00000140950.ali	0.2522273425499232	1368
ENSG00000109906.ali	0.2522075864699152	2028
ENSG00000106327.ali	0.2521632206940523	2418
ENSG00000132688.ali	0.25192413413963716	5901
ENSG00000125998.ali	0.251892346509672	2241
ENSG00000176973.ali	0.2518455423055082	576
ENSG00000124762.ali	0.2517955217574989	501
ENSG00000137880.ali	0.25178826895565093	255
ENSG00000115353.ali	0.2517635611773291	1221
ENSG00000166482.ali	0.25168287210172025	771
ENSG00000068831.ali	0.251627947905667	1833
ENSG00000072786.ali	0.25160486132751636	2907
ENSG00000183617.ali	0.2516025641025641	414
ENSG00000105664.ali	0.25156427238464635	2271
ENSG00000147955.ali	0.25150537634408604	669
ENSG00000167968.ali	0.2514792899408284	843
ENSG00000182054.ali	0.2514323594867181	1356
ENSG00000104524.ali	0.25133779264214046	822
ENSG00000126822.ali	0.25127771445380004	3945
ENSG00000166949.ali	0.25126377724372256	1278
ENSG00000136997.ali	0.2512080249556548	1326
ENSG00000186501.ali	0.2511899095668729	627
ENSG00000188766.ali	0.2510508769386868	1245
ENSG00000167178.ali	0.2510069959720161	2259
ENSG00000007216.ali	0.2509727626459144	1791
ENSG00000065000.ali	0.2509224267090051	3693
ENSG00000072110.ali	0.2509185729524713	2742
ENSG00000130702.ali	0.2508918520397647	10986
ENSG00000158158.ali	0.2508566207264144	2259
ENSG00000197114.ali	0.25073686350238844	1566
ENSG00000182885.ali	0.2505475251861586	1680
ENSG00000275832.ali	0.25044056690411776	4179
ENSG00000186834.ali	0.25036075036075034	1083
ENSG00000204536.ali	0.2503275109170306	2481
ENSG00000105641.ali	0.2503265940902022	1938
ENSG00000121297.ali	0.2502374719088108	3246
ENSG00000224940.ali	0.2502065871797899	2718
ENSG00000149243.ali	0.25017875585921984	1737
ENSG00000167874.ali	0.2501725327812284	489
ENSG00000134259.ali	0.25017135023989034	729
ENSG00000167967.ali	0.2501401233085115	2382
ENSG00000165915.ali	0.25011951429390955	1104
ENSG00000172382.ali	0.2501143118427069	987
